index,link,download,error,type,duration
187,http://www.youtube.com/watch?v=8iE2TEtS7AU,yes,no,doi_song,25
188,http://www.youtube.com/watch?v=LyJrAGXOpUA,yes,no,doi_song,25
189,http://www.youtube.com/watch?v=DMZY3WASZzs,yes,no,doi_song,25
190,http://www.youtube.com/watch?v=l_tcl9e7IpU,yes,no,doi_song,25
191,http://www.youtube.com/watch?v=I-lTCQa0rus,yes,no,doi_song,24
192,http://www.youtube.com/watch?v=C1raQHhmR1Y,yes,no,dao_phat,11
193,http://www.youtube.com/watch?v=C1raQHhmR1Y,yes,no,dao_phat,11
194,http://www.youtube.com/watch?v=0__7qwv19LU,yes,no,dao_phat,5
195,http://www.youtube.com/watch?v=0__7qwv19LU,yes,no,dao_phat,5
196,http://www.youtube.com/watch?v=0__7qwv19LU,yes,no,dao_phat,5
197,http://www.youtube.com/watch?v=WAt7Z1LyZcg,yes,no,dao_phat,12
198,http://www.youtube.com/watch?v=o3SEMjdpuAA,yes,no,dao_phat,5
199,http://www.youtube.com/watch?v=GXPbXcz1MW8,yes,no,dao_phat,31
200,http://www.youtube.com/watch?v=cUmgqkIJbKw,yes,no,dao_phat,14
201,http://www.youtube.com/watch?v=cUmgqkIJbKw,yes,no,dao_phat,14
202,http://www.youtube.com/watch?v=teT8-YRfSE0,yes,no,dao_phat,3
203,http://www.youtube.com/watch?v=teT8-YRfSE0,yes,no,dao_phat,3
204,http://www.youtube.com/watch?v=teT8-YRfSE0,yes,no,dao_phat,3
205,http://www.youtube.com/watch?v=LfqSys1-Y3A,yes,no,dao_phat,3
206,http://www.youtube.com/watch?v=E6-tEqqNDoI,yes,no,dao_phat,5
207,http://www.youtube.com/watch?v=Wa7PFx_xOnI,yes,no,dao_phat,5
208,http://www.youtube.com/watch?v=1ui8WVFJvW4,yes,no,dao_phat,5
209,http://www.youtube.com/watch?v=qARR1X2b2Lk,yes,no,dao_phat,6
210,http://www.youtube.com/watch?v=04QipAuUQuc,yes,no,dao_phat,5
211,http://www.youtube.com/watch?v=5G1LLXzp3QM,yes,no,dao_phat,5
212,http://www.youtube.com/watch?v=Y6eK8nfQQLU,yes,no,dao_phat,4
213,http://www.youtube.com/watch?v=QtHM_dLgJOI,yes,no,dao_phat,2
214,http://www.youtube.com/watch?v=XejTJC4dpLQ,yes,no,dao_phat,4
215,http://www.youtube.com/watch?v=zNjMYy65bkQ,yes,no,dao_phat,11
216,http://www.youtube.com/watch?v=eISd6_GJLmY,yes,no,dao_phat,8
217,http://www.youtube.com/watch?v=zFJJaQNZwdc,yes,no,dao_phat,6
218,http://www.youtube.com/watch?v=euix7IR4tY8,yes,no,dao_phat,13
219,http://www.youtube.com/watch?v=ePIsh6MVx1g,yes,no,dao_phat,10
220,http://www.youtube.com/watch?v=qxVrloI4rrc,yes,no,dao_phat,10
221,http://www.youtube.com/watch?v=s_fKHjxOoRs,yes,no,dao_phat,9
282,http://www.youtube.com/watch?v=jZz2jOlR-bM,yes,no,thoi_tiet,4
283,http://www.youtube.com/watch?v=d-k_AuShlI0,yes,no,thoi_tiet,1
284,http://www.youtube.com/watch?v=WCkRX8t0CJ8,yes,no,thoi_tiet,4
285,http://www.youtube.com/watch?v=a36ofbPudMg,yes,no,thoi_tiet,6
286,http://www.youtube.com/watch?v=dnbl-mBSJIY,yes,no,thoi_tiet,2
287,http://www.youtube.com/watch?v=U1zmLTW5TJ8,yes,no,thoi_tiet,4
288,http://www.youtube.com/watch?v=ld-ofkStG1w,yes,no,thoi_tiet,6
289,http://www.youtube.com/watch?v=Br88gsMpWdk,yes,no,thoi_tiet,2
290,http://www.youtube.com/watch?v=-D0DH8FihOc,yes,no,thoi_tiet,8
291,http://www.youtube.com/watch?v=tD8RuMD4vRs,yes,no,thoi_tiet,2
292,http://www.youtube.com/watch?v=c9IJfEoWXrQ,yes,no,thoi_tiet,7
293,http://www.youtube.com/watch?v=r0-Ef25BZHc,yes,no,thoi_tiet,2
294,http://www.youtube.com/watch?v=r0iuKV1Pc9w,yes,no,thoi_tiet,4
295,http://www.youtube.com/watch?v=r2c9qlWwb7g,yes,no,thoi_tiet,9
296,http://www.youtube.com/watch?v=-9ek6DIFgeY,yes,no,thoi_tiet,2
297,http://www.youtube.com/watch?v=4cymLqxosRQ,yes,no,thoi_tiet,6
298,http://www.youtube.com/watch?v=LHnnXZhhzyM,yes,no,thoi_tiet,2
299,http://www.youtube.com/watch?v=5fnX4-uuMw8,yes,no,thoi_tiet,6
300,http://www.youtube.com/watch?v=FwkwuMEORaY,yes,no,thoi_tiet,2
301,http://www.youtube.com/watch?v=GC-0_TF4fBs,yes,no,thoi_tiet,5
302,http://www.youtube.com/watch?v=B4moxMtnztI,yes,no,thoi_tiet,2
303,http://www.youtube.com/watch?v=BtVLu45zk-U,yes,no,thoi_tiet,2
304,http://www.youtube.com/watch?v=6FHdmDDZ8E8,yes,no,thoi_tiet,2
305,http://www.youtube.com/watch?v=nZ_7uy28i4U,yes,no,thoi_tiet,4
306,http://www.youtube.com/watch?v=KNywPosYg5Y,yes,no,thoi_tiet,2
307,http://www.youtube.com/watch?v=PTpwC8DKhy8,yes,no,thoi_tiet,2
308,http://www.youtube.com/watch?v=ClFNZpdQLRE,yes,no,thoi_tiet,6
309,http://www.youtube.com/watch?v=2kg48TyeCzY,yes,no,thoi_tiet,2
310,http://www.youtube.com/watch?v=v1IjgKvMlWE,yes,no,thoi_tiet,2
311,http://www.youtube.com/watch?v=yvI97hdaLvo,yes,no,thoi_tiet,7
312,http://www.youtube.com/watch?v=nr5oxAadHLI,yes,no,thoi_tiet,2
313,http://www.youtube.com/watch?v=UXOw4ovOkdQ,yes,no,thoi_tiet,2
314,http://www.youtube.com/watch?v=BCAiG-tDcU4,yes,no,thoi_tiet,8
315,http://www.youtube.com/watch?v=GCoOvoVpIC8,yes,no,thoi_tiet,2
316,http://www.youtube.com/watch?v=42NMO70gOIQ,yes,no,thoi_tiet,6
317,http://www.youtube.com/watch?v=8cycrya9DEU,yes,no,thoi_tiet,2
